
"N° PA (lien EAM A010)";"Type de PA";"Discipline";"Libellé du PA";"Date création PA";"Date échéance PA";"Repère équipement";"Site responsable plan d'actions";"Groupe responsable";"Service responsable PA";"Nom responsable PA";"Impact CPP/CSP";"Libellé statut plan d'action";"Date modif statut";"Type de note";"Notes concaténées";
"00062105 ";"DOCN";" ";"DI001- MEA FA KPS 011 IND B CPY CP0 - IPCTEM2018 DAM";"04/05/17";"31/12/17";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"15/06/17";"D";" CADRE : FA KPS 011 INDICE B CONTEXTE : ELARGISSEMENT DES ETATS DE REALISATION DES ESSAIS DE CONTROLE D'ETALONNAGE DES CAPTEURS DELTAP GE, DELTAP GL,DELTAP REFERENCE APPLICABILITE : Palier CPY CP0 COMMENTAIRES ILD AU CLIP 86 DU 03/05/2017 : Elargissement des états de réalisation des essais de contrôle, mise à jour des TX KPS Création d'1 PA (00062105), pilote PASURPI (Emmanuel Pinet) , IPCTEM 2018, échéance 30/06/2017, 1 action PASURPRCH9 (Alexandre Gaudin), 1 action SAE pilote PAAUTPI ( Mathieu Pradille)";
"00062120 ";"DOCN";" ";"DI001 - MEA CORREC EXIGEE DI08 REX2016- 14AT23TEM2017 DAM";"04/05/17";"18/10/17";" ";"DAM";"PASURPI";;;;"APPROUVÉ";"15/06/17";"D";" COMMENTAIRES ILD AU CLIP 86 DU 03/05/2017 : Correction d'anomalie CIA sous 6 mois ? tranches 1 et 4 : intégration au moment de la révision des consignes au moment des AT ? tranches 2 et 3 : en TEM avant le 18/10/2017. Création d'1 PA (00062120), pilote PASURPI (Emmanuel Pinet),  1 action PASURPRCH6,1P2017, 10/08/2017 (Marjorie Gawlik)  1 action PASURPRCH6,4P2017, 11/06/2017 (Marjorie Gawlik)  1 action PASURPRCH6,2C2017, 18/10/2017 (Marjorie Gawlik)  1 action PASURPRCH6,3C2017, 18/10/2017 (Marjorie Gawlik)  1 action SSI (PADOCPRDOC),1P2017, 10/08/2017   1 action SSI (PADOCPRDOC),4P2017, 11/06/2017  1 action SSI (PADOCPRDOC),2C2017, 18/10/2017  1 action SSI (PADOCPRDOC),3C2017, 18/10/2017";
"00062125 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°260 à 261 MAI 2017";"04/05/17";"28/06/17";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"05/05/17";"D";" COMMENTAIRE ILD AU CLIP 86 DU 03/05/2017 : Création d'1PA(00062125) ""Intégration des  DED SDIN FDD n°260 & 261   pilote PAIDSILD 1234C2017 échéance 28/06/2017 avec 1 action par métier";
"00062176 ";"DOCN";" ";"DI001 - PROG INVESTI COMPL VD4 PAL900 CPP-CSP -1D21-4P22 DAM";"04/05/17";"15/05/21";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"05/05/17";"D";" COMMENTAIRES ILD AU CLIP 86 DU 03/05/2017 : PIC VD4 Création d'1 PA (00062176), pilote PAIDSPI (Romain Dupont pour Bastien Lanen), 1D2021, échéance 15/05/2021 1 action MSR pilote PACHAPI (Charlotte Balland), 2 actions PAMECPI (Maxime Belpeer)";
"00062183 ";"DOCN";" ";"DI001 - ANALYSE OPPORT REMPL MATER MQCA - 1234C2017 DAM";"04/05/17";"31/08/17";" ";"DAM";"PAIDSPRTRA";;;;"APPROUVÉ";"05/05/17";"D";" COMMENTAIRES ILD AU CLIP 86 DU 03/05/2017 : Analyse d'opportunité de remplacement matériels en vue du MQCA Création d'1 PA (00062183), pilote PAIDSPI (Romain Dupont pour Bastien Lanen), 1234C2017, échéance 31/08/2017 1 action MSR pilote PACHAPI (Charlotte Balland), 1 action PAMECPI (Maxime Belpeer), 1 action PAAUTPI (Mathieu Pradille";
"00062187 ";"DOCN";"CHA";"DEROGATION : D455016076246 - 1234C2017 DAM";"04/05/17";"25/07/17";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"05/05/17";"D";" COMMENTAIRES ILD AU CLIP 86 DU 03/05/2017 : Dérogation potentiellement générique palier CPY Création d'1 PA(00062187), pilote PAIDSPI (Romain Dupont pour Mustapha Elkhir), 1234C2017, échéance 25/07/2017 1 action MSR CHA pilote PACHAPI (Charlotte Balland)";
"00062193 ";"DOCN";"CHA";"DI001-MEA PROG PLU ZONE INCO CPP2017-2019 TPAL-1234C2017 DAM";"04/05/17";"31/12/17";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"05/05/17";"A";" 1ère analyse SFI : Pas d'impact sur 2017.";
"00062193 ";"DOCN";"CHA";"DI001-MEA PROG PLU ZONE INCO CPP2017-2019 TPAL-1234C2017 DAM";"04/05/17";"31/12/17";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"05/05/17";"D";"CADRE : PROGRAMME PLURIANNUEL DE MAINTENANCE DES ZONES EN INCONEL DU CPP CONTEXTE:REEXAMEN POUR LA PERIODE 2017-2018 PPLICABILITE : TOUS PALIERS COMMENTAIRES ILD AU CLIP 86 DU 03/05/2017 : Réexamen pour la période 2017-2019 Création d'1 PA(00062193), pilote PAIDSPI (Romain Dupont pour Mustapha Elkhir), 1234C2017, échéance 31/12/2017 1 action MSR CHA pilote PACHAPI (Charlotte Balland)";
"00062211 ";"DOCN";" ";"DI001- MEA de Réglement ESPN EH Tuyaut EAS - 1234C2017 DAM";"05/05/17";"01/03/18";" ";"DAM";"PACHAPI";;;;"NOTIFIÉ";"05/05/17";"D";" CADRE : ARRETE DU 12/12/2005 RELATIF AUX ESPN CONTEXTE : DED SP9 CH OTM 17 0002 APPLICABILITE : CPY DECLINAISON COMPLETE : OUI CHARGE DE TRAVAIL : 10h pour documentation site CHARGE DE TRAVAIL : 5h pour intégration SI COMMENTAIRES ILD AU CLIP 86 DU 03/05/2017 : Note de synthèse expliquant la structure de déclinaison des Objets par la SP, Prise en compte DeD CH sur PBES ESPN. Création d'1 PA(00062211), pilote PACHAPI (Charlotte Balland ), 1234C2017, échéance 01/03/2018 1 action MSR CHA pilote PACHAPI ( Charlotte Balland) documents à ajouter au PA : * EDF NACR  D200010003681/0 ARRETE DU 12/12/2005 RELATIF AUX EQUIPEMENTS SOUS * EDF NSYN  D090017000316/00 NSP RCP REQUALIFICATION PERIODIQUE DES EQUIPEMENT";
"00062213 ";"DOCN";"CHA";"DEROGATION : D455017008642 - 4P2018 DAM";"05/05/17";"30/06/17";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"05/05/17";"D";" COMMENTAIRES ILD AU CLIP 86 DU 03/05/2017 : Création d'1PA(00062213),Pilote PAIDSPI (Romain Dupont pour Philippe Bouchaud), 4P2018, échéance 30/06/2017, 1 action PAMECPI (Maxime Belpeer)";
"00062599 ";"DOCN";"SIR";"[PIE] - récipient GSS x00 ZZ C/F 1234P 2018-2019";"10/05/17";"22/11/17";" ";"DAM";"PASIRPI";;;;"APPROUVÉ";"22/05/17";"D";" Mise à jour de la ZS I2 des faisceaux suite à REX tranche 2 de 2016 en supprimant le sondage sur la ZS I2 et en passant en cas avéré et donc à un contrôle tous les 48 mois. D5140/NT/05.011 ind.i PIE1GSS100ZZC ind.11 / PIE1GSS100ZZF ind.16 / PIE1GSS200ZZC ind.9 / PIE1GSS200ZZF ind.12 / PIE1GSS300ZZC ind.9 / PIE1GSS300ZZF ind.14 / PIE1GSS400ZZC ind.10 / PIE1GSS400ZZF ind.14 / PIE2GSS100ZZC ind.12 / PIE2GSS100ZZF ind.14 / PIE2GSS200ZZC ind.10 / PIE2GSS200ZZF ind.12 / PIE2GSS300ZZC ind.8 / PIE2GSS300ZZF ind.9 / PIE2GSS400ZZC ind.9 / PIE2GSS400ZZF ind.10 / PIE3GSS100ZZC ind.6 / PIE3GSS100ZZF ind.11 / PIE3GSS200ZZC ind.7 / PIE3GSS200ZZF ind.11 / PIE3GSS300ZZC ind.8 / PIE3GSS300ZZF ind.10/ PIE3GSS400ZZC ind.8 / PIE3GSS400ZZF ind.11 / PIE4GSS100ZZC ind.9 / PIE4GSS100ZZF ind.9 / PIE4GSS200ZZC ind.8 / PIE4GSS200ZZF ind.9 / PIE4GSS300ZZC ind.8 / PIE4GSS300ZZF ind.9 / PIE4GSS400ZZC ind.7 / PIE4GSS400ZZF ind.9 /";
"00063277 ";"DOCN";"ELE";"DI001- MEA REX specifi P1 SP9 EL PMRQ17 0002 - 1234C2017 DAM";"18/05/17";"31/12/17";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"19/05/17";"D";" CADRE : PAR CAMPAGNE CONTEXTE : Complément de production FA01 AP913-02 indice 3 Parties mobiles 6.6 kV 900 MWe REX spécifique P1 SP9 EL PMRQ 17 0002 APPLICABILITE : CPY DECLINAISON COMPLETE : OUI CHARGE DE TRAVAIL : 15h pour intégration SI ************************************* Un fichier de synthèse de production FSP PA 59941 est joint dans l'onglet document Pas de LNDP car aucun document n'est impacté uniquement des objets PMRQ + et PMRQ - Pas de courrier DI 001 Cl4 Complete le PA 51636 PAR CAMPAGNE Bien que DED P1, PAR CAMPAGNE pour cohérence d'ensemble COMMENTAIRE ILD AU CLIP 87 DU 17/05/2017 :  Complément de production FA01 AP913-02 indice 3 partie mobile 6,6 KV (déclinaison complète) traité dans le PA 55251 Création d'1PA(00063277),Pilote PAIDSPI (Romain Dupont pour Luc Cordier), 1234C2017, échéance 31/12/2017, 1 action PAMECPI (Maxime Belpeer)";
"00063277 ";"DOCN";"ELE";"DI001- MEA REX specifi P1 SP9 EL PMRQ17 0002 - 1234C2017 DAM";"18/05/17";"31/12/17";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"19/05/17";"S";"Ce PA fait suite au PA55251. Un fichier de synthèse de production avec le listing des PMRQ est joint à ce PA onglet document.";
"00063280 ";"DOCN";" ";"DI001-MEA REGLE PREV RISQUES AMIANTE DPN - 1234C2017 DAM";"18/05/17";"31/12/17";" ";"DAM";"PASPRPI";;;;"APPROUVÉ";"19/05/17";"D";" CADRE : REFERENTIEL DE PREVENTION DES RISQUES CONTEXTE : REGLES DE PREVENTION DES RISQUES SECURITE - MAITRISE DU RISQUE AMIANTE A LA DPN APPLICABILITE : TOUS PALIERS et EPR COMMENTAIRE ILD AU CLIP 87 DU 17/05/2017 : Mise en application de la règle de prévention des risques sécurité, maitrise de l'amiante indice 1 création d'un PA (00063280), pilote PASPRPI (Patrice Gonnet) , 1234C2017, échéance 31/12/2017, 1 action PASPRPI (Patrice Gonnet)";
"00063284 ";"DOCN";" ";"DI001- MEA de la FA01 au PB900AM450-01 ind 3 - 1234C2017 DAM";"18/05/17";"31/12/17";" ";"DAM";"PACHAPI";;;;"NOTIFIÉ";"19/05/17";"D";" CADRE : Contrôles Casse-siphons et Double-enveloppes RIS/EAS CONTEXTE: Modification du programme de maintenance suite ESS APPLICABILITE : Palier CPY DECLINAISON COMPLETE : OUI CHARGE DE TRAVAIL : 5h pour documentation site CHARGE DE TRAVAIL : 5h pour intégration SI COMMENTAIRE ILD AU CLIP 87 DU 17/05/2017 : Concerne les contrôles des casses -siphons (PTR) et les doubles enveloppes (RIS/EAS) Création d'1 PA(00063284), pilote PACHAPI (Charlotte Balland ), 1234C2017, échéance 31/12/2017 1 action MSR CHA pilote PACHAPI (Charlotte Balland)";
"00063292 ";"DOCN";" ";"DI001-MEA REGL ESSAI NON RGE TPAL MES ANIONS - 1234C2017 DAM";"18/05/17";"31/12/18";" ";"DAM";"PALABPI";;;;"NOTIFIÉ";"19/05/17";"D";" CADRE : REGLES D'ESSAI NON RGE CONTEXTE: MISE EN APPLICATION DES EXIGENCES RELATIVES A LA MESURE DES ANIONS DANS LES MATRICES DU PROCESS APPLICABILITE : TOUS PALIERS COMMENTAIRE ILD AU CLIP 87 DU 17/05/2017 : Création d'1PA(00063292), pilote PALABPI (AS Gorrias), 1234C2017, échéance 31/12/2017, 1 action PALABPI chimie (AS Gorrias) DAM sera livré d'un CIPL Lot2 en 2018 qui sera installé en fin d'année, après travaux bât Centre. La date butée de déploiement est donc la campagne 2019 => éch. 31/12/2018";
"00063295 ";"DOCN";" ";"DI001-MEA REF RADIOPRO CHAPITRE 5 TPAL - 1234C2017 DAM";"18/05/17";"31/12/17";" ";"DAM";"PASPRPI";;;;"APPROUVÉ";"19/05/17";"D";" CADRE : REFERENTIEL RADIOPROTECTION CHAPITRE 5 CONTEXTE : DOCUMENT D'AMENDEMENT DU THEME ""SURVEILLANCE DE L'EXPOSITION ET LIMITES REGLEMENTAIRES"" APPLICABILITE : TOUS PALIERS COMMENTAIRE ILD AU CLIP 87 DU 17/05/2017 : Amendement qui comprend 2 prescriptions sur le thème : Surveillance de l'exposition et limites réglementaires Création d'1PA(00063295), Pilote PASPRPI ( Patrice Gonnet), 1234C2017,31/12/2017, 1 action SPR (PASPRPI)";
"00063297 ";"DOCN";" ";"DI001-MEA REG ESSAI NON RGE MES POTAS HYDRA - 1234C2017 DAM";"18/05/17";"31/12/17";" ";"DAM";"PALABPI";;;;"NOTIFIÉ";"19/05/17";"D";" CADRE : REGLES D'ESSAI NON RGE CONTEXTE: MISE EN PRESCRIPTION DES REGLES D'ESSAI NON RGE RELATIVES A LA MESURE DU POTASSIUM PAR SPECTROMETRIE D'EMISSION ATOMIQUE ET DE L'HYDRAZINE PAR SPECTROMETRIE D'ABSORPTION MOLECULAIRE APPLICABILITE : TOUS PALIERS COMMENTAIRE ILD AU CLIP 87 DU 17/05/2017 : Création d'1PA(00063297), pilote PALABPI (AS Gorrias), 1234C2017, échéance 31/12/2017, 1 action PALABPI chimie (AS Gorrias)";
"00063302 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°262 à 263 MAI 2017";"18/05/17";"15/07/17";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"19/05/17";"D";" COMMENTAIRE ILD AU CLIP 87 DU 17/05/2017 : Création d'1PA(00063302) ""Intégration des  DED SDIN FDD n°262 & 263   pilote PAIDSILD 1234C2017 échéance 15/07/2017 avec 1 action par métier";
"00063333 ";"DOCN";" ";"DI001- REX spécifique P2 DED GRA DSI 16 0002 - 1234C2017 DAM";"18/05/17";"31/12/17";" ";"DAM";"PACHAPI";;;;"NOTIFIÉ";"19/05/17";"D";" CADRE : PAR CAMPAGNE CONTEXTE : REX spécifique  P2 APPLICABILITE : CPY DECLINAISON COMPLETE : OUI CHARGE DE TRAVAIL :  2h pour documentation site CHARGE DE TRAVAIL :  2 h pour intégration SI Tâches CH dans OTM RO Il n'y pas de courrier DI001 ni LNDP+ et - car pas de Cl4 Uniquement création d'un DSI et modification de 2 OTM RO COMMENTAIRE ILD AU CLIP 87 DU 17/05/2017 : Il concerne la déclinaison de la  DED GRA RO DSI 16002  métier OTM RO tâches CH    priorité P2 Création d'1PA(00063333), pilote PACHAPI (Charlotte Balland) , 1234C2017,échéance 31/12/2017, 1 action PACHAPI (Charlotte Balland)";
"00063376 ";"DOCN";"SIR";"[PIE] - récipient 1JPT401BA 2017";"18/05/17";"20/11/17";" ";"DAM";"PASIRPI";;;;"APPROUVÉ";"18/05/17";"D";" mise à jour suite à remplacement par équipement neuf PIE1JPT401BA indice 6";
"00063413 ";"DOCN";"SIR";"[PIE] - récipient SVA 060 VV B 89P 2018-2019";"24/05/17";"24/11/17";" ";"DAM";"PASIRPI";;;;"APPROUVÉ";"24/05/17";"D";" D5140/NT/05.195 ind.d PIE8SVA060VVB ind.12 / PIE9SVA060VVB ind.9 Intégration du nouveau Guide Professionnel. Aucun impact sur les zones sensibles.";
"00063433 ";"DOCN";"SIR";"[PIE] - récipient TEP 00X EX 1234P 2018-2019";"19/05/17";"07/12/17";" ";"DAM";"PASIRPI";;;;"APPROUVÉ";"08/06/17";"D";" D5140/NT/12.057 ind.b PIE1TEP001EXC ind.2 / PIE1TEP001EXF ind.2 / PIE2TEP002EXC ind.2 / PIE2TEP002EXF ind.2 / PIE3TEP001EXC ind.2 / PIE3TEP001EXF ind.2 / PIE4TEP002EXC ind.2 / PIE4TEP002EXF ind.2 / Intégration du nouveau Guide Professionnel. Suppression des accessoires de sécurité. Aucun impact sur les zones sensibles (aucune zone sensible). Pour le décalorifugeage complet, l'équipement témoin du local TEP est : TEP 001 ou 002 DZ-C. Modification de la pression de ré-épreuve pour les faisceaux";
"00063580 ";"DOCN";"SIR";"[PIE] - fonction GPV010TY 1234P 2018-2019";"22/05/17";"23/11/17";" ";"DAM";"PASIRPI";;;;"APPROUVÉ";"23/05/17";"D";" Intégration du nouveau Guide Professionnel et ind D Guide Spécifique Tuyauteries Suppression ZS E3-1 et E3-2 Mise à jour des schémas Mise à jour des caractéristiques techniques des lignes de la fonction Suppression des ZS E1-1 et E1-2. Mise à jour des contrôles faits lors des IP/RP et périodicité des IP. Mise à jour du tableau récapitulant la nature et la périodicité des END réalisés sur les ZS D5140NT07074 ind. C PIE1GPV010TY ind. 3 / PIE2GPV010TY ind. 3 PIE3GPV010TY ind. 3 / PIE4GPV010TY ind. 3";
"00063584 ";"DOCN";"SIR";"[PIE] - fonction GPV017TY 1234P 2018-2019";"22/05/17";"23/11/17";" ";"DAM";"PASIRPI";;;;"APPROUVÉ";"23/05/17";"D";" Intégration du nouveau Guide Professionnel et ind D Guide Spécifique Tuyauteries Suppression ZS E3-1 et E3-2 Mise à jour des schémas Mise à jour des caractéristiques techniques des lignes de la fonction Suppression des ZS E1-1 et E1-2. Mise à jour des contrôles faits lors des IP/RP et périodicité des IP. Mise à jour du tableau récapitulant la nature et la périodicité des END réalisés sur les ZS D5140NT07073 ind. C PIE1GPV017TY ind. 3 / PIE2GPV017TY ind. 3 PIE3GPV017TY ind. 3 / PIE4GPV017TY ind. 3";
"00064607 ";"DOCN";" ";"DI001- MEA RE non RGE MES CATIONS CHROM TPAL-1234C2017 DAM";"02/06/17";"31/12/17";" ";"DAM";"PALABPI";;;;"NOTIFIÉ";"02/06/17";"D";" CADRE : REGLES D'ESSAI NON RGE CONTEXTE: MISE EN PRESCRIPTION DE LA REGLE D'ESSAI NON RGE RELATIVE A LA MESURE DES CATIONS PAR CHROMATOLOGIE IONIQUE A L'INDICE B APPLICABILITE : TOUS PALIERS COMMENTAIRE ILD AU CLIP 88 DU 31/05/2017 : Création d'1PA(00064607), pilote PALABPI (AS Gorrias), 1234C2017, échéance 31/12/2017, 1 action PALABPI chimie (AS Gorrias)";
"00064609 ";"DOCN";" ";"DI001- MEA FP GPSI D455016009806 + REX CL4-1234C2017 DAM";"02/06/17";"31/12/17";" ";"DAM";"PAEXPPI";;;;"APPROUVÉ";"06/06/17";"D";" CADRE : MEA GAMMES MUTUALISEES EPC RCP RELATIVE A LA FICHE DE POSITION GPSI D455016009806 ET REX CL4 P1 CONTEXTE : REX CLASSE 4 CPY - P2 - DED4 SP9 EPC 15 0024 - DED4 DAM EPC 16 0012 - DED4 BLA EPC 14 0030. L'EPC RCP 210 est annulé et remplacé par l'EPC RCP 260 D0900EPC01402, en corrélation avec l'EPC RCP 250 D0900EPC01401, créé à partir des conclusions de la fiche de position UNIE GPSI D455016009806 ind0. L'intégration de cette DED4 est donc réaffectée sur les EPC RCP 250 (PMRQ 368-36, OTM 1434961, EXIGENCE 54337) et RCP 260 (PMRQ 368-37, OTM 1434969, EXIGENCE 54337) nouvellement créés. APPLICABILITE : CPY DECLINAISON COMPLETE : OUI CHARGE DE TRAVAIL : 4h pour documentation site CHARGE DE TRAVAIL : 4h pour intégration SI COMMENTAIRE ILD AU CLIP 88 DU 31/05/2017 : Création de 2 nouveaux EPC RCP et d'un DMOI ROB La DED SP9 RO DMO 15 0006 précise la nécessité d'un courrier de prescription spécifique. Création d'1 PA(00064609), pilote PAEXPPI (Rabah Bekri), 1234C2107, échéance 31/12/2017, 1 action PAEXPPI (Rabah Bekri pour Lionel genter), 1 action PACHAPI (Charlotte Balland), 1 action SSI (PADOCPRDOC)";
"00064611 ";"DOCN";" ";"DI001- REX P2 spécifique TRI CH DMO 16 0011-1234C2017 DAM";"02/06/17";"31/12/17";" ";"DAM";"PACHAPI";;;;"NOTIFIÉ";"02/06/17";"D";" CADRE : PAR CAMPAGNE CONTEXTE : courrier DI 001 REX D0900CP1700031 APPLICABILITE : CPY DECLINAISON COMPLETE : OUI CHARGE DE TRAVAIL :  1h pour documentation site CHARGE DE TRAVAIL :  2h pour intégration SI ******************************** Pas de PMRQ-, pas de LNDP- CR de production inégrée dans DED Attention : Production RGE 9 COMMENTAIRE ILD AU CLIP 88 DU 31/05/2017 : Création d'1PA(00064607), pilote PALABPI (AS Gorrias), 1234C2017, échéance 31/12/2017, 1 action PALABPI chimie (AS Gorrias)";
"00064616 ";"DOCN";" ";"DI001- MEA GAMMES MUT SUITE REX EXPL - 1234C2017 DAM";"02/06/17";"18/07/17";" ";"DAM";"PAEXPPI";;;;"APPROUVÉ";"06/06/17";"D";" CADRE : CONTEXTE : APPLICABILITE : Palier DECLINAISON COMPLETE : OUI/NON CHARGE DE TRAVAIL : xh pour documentation site CHARGE DE TRAVAIL : xh pour intégration SI COMMENTAIRES ILD AU CLIP 88 DU 31/05/2017 : Création de 2 nouveaux EPC RPN Création d'1 PA(00064616), pilote PAEXPPI (Rabah Bekri), 1234C2107, échéance 18/07/2017, 1 action PAEXPPI (Rabah Bekri pour Lionel Genter), 1 action SSI (PADOCPRDOC)";
"00064619 ";"DOCN";"ELE";"DEROGATION : D455017009282-1234C2017 DAM";"02/06/17";"31/12/17";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"06/06/17";"D";" COMMENTAIRES ILD AU CLIP 88 DU 31/05/2017 : Création d'1 PA(00064619), pilote PAIDSPI (Romain Dupont), 1234C2107, échéance 31/12/2017, 1 action PAIDSPRCOMP(Luc Cordier), 1 action MTE PAMECPI (Maxime Belpeer) pour rattachement de l'exigence 0000057056 dans les PMRQ";
"00064622 ";"DOCN";" ";"Intégration des DEDs SDIN FDD n°264 à 265 MAI 2017";"02/06/17";"30/07/17";" ";"DAM";"PAIDSILD";;;;"APPROUVÉ";"02/06/17";"D";" COMMENTAIRE ILD AU CLIP 88 DU 31/05/2017 : Création d'1PA(00064622) ""Intégration des  DED SDIN FDD n°264 et n°265   pilote PAIDSILD 1234C2017 échéance 30/07/2017 avec 1 action par métier";
"00064627 ";"DOCN";" ";"DI001- REX spécifique P2 SP9 CH OTM 17 0003 1234C2017 DAM";"02/06/17";"31/12/17";" ";"DAM";"PAEXPPI";;;;"APPROUVÉ";"06/06/17";"D";" CADRE : PAR CAMPAGNE CONTEXTE : REX spécifique P2 SP9 CH OTM 17 0003 DMPP187 APPLICABILITE : CPY DECLINAISON COMPLETE : OUI CHARGE DE TRAVAIL : 6 h pour documentation site CHARGE DE TRAVAIL :  4h pour intégration SI *********************************************** l' analyse et CR réalisation intégrés dans DED Pas de Courrier DI 001, pas de LNDP-, les DSI sont intégrés dans la LNDP+ TOTM modifiées et rattachement des Doc COMMENTAIRE ILD AU CLIP 88 DU 31/05/2017 : Ce PA concerne la déclinaison de la  DED  SP9 CH OTM 17 0003 priorité P2 métier CH et CO Déclinaison complète. Création d'1PA(00064627), pilote PAEXPPI (Rabah Bekri pour Lionel GENTER), 1234C2017,échéance 31/12/2017, 1 action PAEXPPI (Rabah Bekri pour Lionel GENTER), 1 action PACHAPI (Charlotte Balland), 1 action SSI (PADOCPRDOC)";
"00064630 ";"DOCN";"CHA";"DI001- MEA de la DP 320 indice 0 - 1234C2017 DAM";"02/06/17";"15/11/17";" ";"DAM";"PAIDSPRCOM";;;;"APPROUVÉ";"06/06/17";"D";" CADRE : AFT09-13 CONTEXTE : AnP02-012/DP159, Corrosion semelles soudées TY Supports de tuyauteries de l'îlot nucléaire APPLICABILITE: Palier CPY DECLINAISON COMPLETE : OUI CHARGE DE TRAVAIL : 2h pour intégration de la documentation CHARGE DE TRAVAIL : 2h pour intégration du SI COMMENTAIRE ILD AU CLIP 88 DU 31/05/2017 : DP 320 déjà prise en compte dans PA 51226 avec actions MSR clôturées mais pas le PA. Création d'1PA(00064630), pilote PAIDSPI (Romain Dupont pour Mustapha Elkhir), 1234C2017, échéance 15/11/2017, 1 action ROB PACHAPI (Charlotte Balland)";
"00064631 ";"DOCN";" ";"DI001- REX spécifique P2 SP9 RO PMRQ 16 0011 - 1234C2017 DAM";"02/06/17";"31/08/17";" ";"DAM";"PACHAPI";;;;"NOTIFIÉ";"02/06/17";"D";" CADRE :PAR CAMPAGNE CONTEXTE : REX spécifique P2 SP9 RO PMRQ 16 0011 APPLICABILITE : CPY DECLINAISON COMPLETE : OUI CHARGE DE TRAVAIL : 0h pour documentation site CHARGE DE TRAVAIL : 8h pour intégration SI **************************************************** Pas Cl4 ni LNDP pas de PMRQ + PMRQ à mettre MHA Référentiels associés PB900 AM057-01 ind 5 + FA associées + SNRT COMMENTAIRE ILD AU CLIP 88 DU 31/05/2017 : DED SP9 RO PMRQ 16 0011 priorité P2 métier RO MHA de PMRQ Création d'1PA (00064631), Pilote PACHAPI (Charlotte Balland ), 1234C2017, échéance 31/08/2017, 1 action PACHAPI (Charlotte Balland)";
"00064632 ";"DOCN";" ";"DI001- MEA de la FA KRT 038 - PNPP1483B - 1P2017 DAM";"02/06/17";"31/12/19";" ";"DAM";"PASURPRCH9";;;;"APPROUVÉ";"07/06/17";"D";" CADRE : FA KRT 038 ind B CONTEXTE : PNPP1483 B APPLICABILITE : CPY DECLINAISON COMPLETE : NON - essais chaînes faible activité technologie Ramsys marque Mirion declinés en gammes locales. Compte-tenu de l'absence d'évolution des critères, il n'y a pas de nouvelle exigence locale créé CHARGE DE TRAVAIL : 4h pour documentation site CHARGE DE TRAVAIL : 4h pour intégration SI COMMENTAIRE ILD AU CLIP 88 DU 31/05/2017 : Classe 3 : FA KRT 038 ET LA MODIFICATION MATERIELLE PNPP1483 IND B RELATIVE A LA RENOVATION DES CHAINES KRT EMGS vue en CLIP 78 Création d'1PA par Tranche , Pilote PASURPRCH9 (Emmanuel PINET pour Alexandre Gaudin), échéance 1234P2017,31/12/2019 , 1 action SCO pilote PAEXPPI (Rabah BEKRI), 1 action SSI (PADOCPRDOC) Tr 1 : 1P2017 échéance 31/07/2017, PA (00064632) , Tr 2 : 2P2018 échéance 30/04/2018, PA (00064633) , Tr 3 : 3P2019 échéance 30/09/2019, PA (00064634) , Tr 4 : Non programmée mettre 4P2018 échéance 31/07/2018, PA (00064635)";
